time/s,control/V/mA,Ecell/V,<I>/mA,Q discharge/mA.h,Q charge/mA.h,control/V,control/mA,cycle number
4845.268230137881,1750.0,4.1173519999999995,1751.004453837139,0.0,2356.537453689912,0.0,1750.0,1.0
4874.93423154694,1750.0,4.1223521,1750.995349083382,0.0,2370.966628826902,0.0,1750.0,1.0
4904.704232960939,1750.0,4.1273527,1750.9940430154709,0.0,2385.446377475923,0.0,1750.0,1.0
4934.1862343612665,1750.0,4.132353299999999,1751.0056548982338,0.0,2399.786141689722,0.0,1750.0,1.0
4964.144235784188,1750.0,4.137432100000001,1751.002107545346,0.0,2414.357398253443,0.0,1750.0,1.0
4993.880237196572,1750.0,4.1424327000000005,1751.0008418092889,0.0,2428.820665893756,0.0,1750.0,1.0
5023.05423858227,1750.0,4.1474724,1750.9722361869601,0.0,2443.010351017319,0.0,1750.0,1.0
5052.67423998913,1750.0,4.1524730000000005,1750.988346339013,0.0,2457.4170947067582,0.0,1750.0,1.0
5082.3002413962895,1750.0,4.1574731,1750.994304119529,0.0,2471.826805739473,0.0,1750.0,1.0
5111.662242790917,1750.0,4.1624737000000005,1750.96091387646,0.0,2486.107838182575,0.0,1750.0,1.0
5141.374244202161,1750.0,4.167474299999999,1750.967441602871,0.0,2500.559156820338,0.0,1750.0,1.0
5171.374245627085,1750.0,4.172317,1750.965842232348,0.0,2515.150539531994,0.0,1750.0,1.0
5199.834246978862,1750.0,4.1773176,1750.971235911572,0.0,2528.992940571151,0.0,1750.0,1.0
5229.834248403786,1750.0,4.1820421,1750.9760692907819,0.0,2543.584408508299,0.0,1750.0,1.0
5258.1682497495785,1750.0,4.1870427,1750.965153169739,0.0,2557.365477676728,0.0,1750.0,1.0
5288.168251174502,1750.0,4.1916494,1750.956364286835,0.0,2571.956781405502,0.0,1750.0,1.0
5317.570252571022,1750.0,4.1966890999999995,1750.9761174483028,0.0,2586.2573931417483,0.0,1750.0,1.0
5339.0082535892725,1750.0,4.200036,1750.956497907758,0.0,2596.684339582042,0.0,1750.0,1.0
5349.00825406424,4.199935,4.2001538,1735.6394034013958,0.0,2601.505560376042,4.199935,0.0,1.0
5359.0082545392215,4.199935,4.200036,1701.229565216439,0.0,2606.231198281655,4.199935,0.0,1.0
5369.008255014189,4.199935,4.2001538,1672.6031966542441,0.0,2610.8773184930396,4.199935,0.0,1.0
5379.008255489171,4.199935,4.199996499999999,1646.8768303224701,0.0,2615.4519765723308,4.199935,0.0,1.0
5389.008255964145,4.199935,4.2001147,1623.603627423981,0.0,2619.9619868627233,4.199935,0.0,1.0
5399.00825643912,4.199935,4.2001147,1602.0362398497448,0.0,2624.4120877403407,4.199935,0.0,1.0
5409.008256914087,4.199935,4.2001147,1581.825423915175,0.0,2628.806047459918,4.199935,0.0,1.0
5419.008257389076,4.199935,4.200036,1562.475780791265,0.0,2633.146258168265,4.199935,0.0,1.0
5429.008257864043,4.199935,4.200036,1544.166306685333,0.0,2637.435609223902,4.199935,0.0,1.0
5439.008258339018,4.199935,4.2001538,1526.6435714580482,0.0,2641.676286012706,4.199935,0.0,1.0
5449.008258813992,4.199935,4.1999178,1509.572664114575,0.0,2645.869543612194,4.199935,0.0,1.0
5459.008259288967,4.199935,4.2001538,1492.814187957435,0.0,2650.016249886811,4.199935,0.0,1.0
5469.008259763941,4.199935,4.199996499999999,1477.0596061373792,0.0,2654.1191934320723,4.199935,0.0,1.0
5479.008260238916,4.199935,4.2001147,1461.4745276539968,0.0,2658.178845090601,4.199935,0.0,1.0
5489.00826071389,4.199935,4.2001538,1446.384056227202,0.0,2662.1965787709532,4.199935,0.0,1.0
5499.008261188865,4.199935,4.200036,1431.5716206758718,0.0,2666.173166795042,4.199935,0.0,1.0
5509.008261663839,4.199935,4.2001147,1417.0866086685598,0.0,2670.109518672754,4.199935,0.0,1.0
5519.008262138814,4.199935,4.1999569,1403.125808086545,0.0,2674.007090547008,4.199935,0.0,1.0
5529.008262613788,4.199935,4.200036,1389.487756122014,0.0,2677.866778941784,4.199935,0.0,1.0
5539.008263088763,4.199935,4.2001147,1376.119752899538,0.0,2681.68933399251,4.199935,0.0,1.0
5549.00826356373,4.199935,4.2003903,1362.858119227674,0.0,2685.475051170177,4.199935,0.0,1.0
5559.008264038719,4.199935,4.200036,1350.177378570211,0.0,2689.225544066566,4.199935,0.0,1.0
5569.008264513686,4.199935,4.200075099999999,1337.77680147366,0.0,2692.9415909138293,4.199935,0.0,1.0
5579.008264988661,4.199935,4.200036,1325.621971386921,0.0,2696.623874342581,4.199935,0.0,1.0
5589.008265463635,4.199935,4.200075099999999,1313.664720465602,0.0,2700.272943183862,4.199935,0.0,1.0
5599.008265938617,4.199935,4.199996499999999,1301.974314404656,0.0,2703.889538673432,4.199935,0.0,1.0
5609.008266413584,4.199935,4.200075099999999,1290.682235082602,0.0,2707.474767274506,4.199935,0.0,1.0
5619.008266888566,4.199935,4.199996499999999,1279.644289684025,0.0,2711.029334914684,4.199935,0.0,1.0
5629.008267363533,4.199935,4.2001147,1268.769268276732,0.0,2714.553694160628,4.199935,0.0,1.0
5639.008267838515,4.199935,4.200311699999999,1258.27405363851,0.0,2718.0489000311927,4.199935,0.0,1.0
5649.008268313482,4.199935,4.200036,1247.8419082599871,0.0,2721.515127718775,4.199935,0.0,1.0
5659.008268788457,4.199935,4.2001538,1237.745139354792,0.0,2724.953308824732,4.199935,0.0,1.0
5669.008269263431,4.199935,4.2001147,1228.09711488629,0.0,2728.364689861448,4.199935,0.0,1.0
5679.008269738406,4.199935,4.200036,1218.336575335243,0.0,2731.748958287012,4.199935,0.0,1.0
5689.008270213388,4.199935,4.2001538,1208.9484027342821,0.0,2735.107148454113,4.199935,0.0,1.0
5699.008270688348,4.199935,4.200075099999999,1199.884654239006,0.0,2738.4401615408638,4.199935,0.0,1.0
5709.0082711633295,4.199935,4.2001147,1190.948705957386,0.0,2741.748352547876,4.199935,0.0,1.0
5719.008271638304,4.199935,4.199839099999999,1182.196236793028,0.0,2745.032231139388,4.199935,0.0,1.0
5729.008272113286,4.199935,4.199996499999999,1173.644072746109,0.0,2748.29235371853,4.199935,0.0,1.0
5739.008272588253,4.199935,4.200075099999999,1165.31579411336,0.0,2751.5293421892607,4.199935,0.0,1.0
5749.00827306322,4.199935,4.199996499999999,1157.224047451799,0.0,2754.7438535848632,4.199935,0.0,1.0
5759.008273538202,4.199935,4.200311699999999,1149.1510073567329,0.0,2757.9359398680263,4.199935,0.0,1.0
5769.008274013169,4.199935,4.199996499999999,1141.308383632557,0.0,2761.106241084253,4.199935,0.0,1.0
5779.008274488151,4.199935,4.200036,1133.699315707836,0.0,2764.255405999685,4.199935,0.0,1.0
5789.008274963118,4.199935,4.2003903,1126.136701394189,0.0,2767.3835636521367,4.199935,0.0,1.0
5799.0082754381,4.199935,4.1999569,1118.621288884941,0.0,2770.4908451577394,4.199935,0.0,1.0
5809.008275913075,4.199935,4.200075099999999,1111.266335083892,0.0,2773.577696235145,4.199935,0.0,1.0
5819.008276388056,4.199935,4.200036,1104.170145699263,0.0,2776.644835674435,4.199935,0.0,1.0
5829.008276863016,4.199935,4.1998782,1097.135569226748,0.0,2779.692434622596,4.199935,0.0,1.0
5839.008277338005,4.199935,4.200075099999999,1090.197143579742,0.0,2782.7207601652663,4.199935,0.0,1.0
5849.008277812973,4.199935,4.1999178,1083.243220301638,0.0,2785.7297692534694,4.199935,0.0,1.0
5859.00827828794,4.199935,4.2001538,1076.499977140479,0.0,2788.720047109779,4.199935,0.0,1.0
5869.008278762922,4.199935,4.2001934,1070.020655353504,0.0,2791.692326849158,4.199935,0.0,1.0
5879.008279237889,4.199935,4.200036,1063.327424104032,0.0,2794.646014278629,4.199935,0.0,1.0
5889.008279712871,4.199935,4.1999569,1056.85153522705,0.0,2797.5817131270314,4.199935,0.0,1.0
